week_start,total_crashes,avg_speed,std_speed,min_speed,max_speed,avg_npmrds,std_npmrds,avg_speed_deviation,max_speed_deviation,avg_speed_ratio,min_speed_ratio,total_congestion_hours,total_weekend_hours,total_rush_hours,total_night_hours,total_peak_crash_hours,speed_variability,speed_range,pct_congested,pct_rush_hour,year,month,quarter,week_of_year,week_sin,week_cos,month_sin,month_cos,crashes_lag_1w,crashes_lag_2w,crashes_lag_3w,crashes_lag_4w,crashes_lag_8w,crashes_lag_12w,crashes_rolling_mean_2w,crashes_rolling_std_2w,crashes_rolling_max_2w,crashes_rolling_mean_4w,crashes_rolling_std_4w,crashes_rolling_max_4w,crashes_rolling_mean_8w,crashes_rolling_std_8w,crashes_rolling_max_8w,crashes_rolling_mean_12w,crashes_rolling_std_12w,crashes_rolling_max_12w,crash_change_1w,crash_change_4w
2022-07-11,2,69.37190476190476,2.814316043601115,57.02,74.97,2671.809523809524,1682.1822046049563,6.124404761904763,22.950000000000003,0.9634986772486772,0.7919444444444445,0,48,42,56,28,0.04056852775284589,17.949999999999996,0.0,0.25,2022,7,3,28,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,2.0,1.0,2.0,2.0,1.0,8.0,2.0,0.0,2.0,1.75,0.5000000000000009,2.0,3.25,2.434865792722759,8.0,3.1666666666666665,2.1248885888797835,8.0,0.0,0.0
2022-07-18,2,69.01345238095239,4.102239199852767,42.32,74.7,2671.809523809524,1682.1822046049563,6.082023809523809,24.68,0.958520171957672,0.5877777777777777,2,48,42,56,28,0.059441153258186795,32.38,0.011904761904761904,0.25,2022,7,3,29,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,2.0,2.0,1.0,2.0,8.0,3.0,2.0,0.0,2.0,1.75,0.5000000000000009,2.0,2.5,1.51185789203691,6.0,3.0833333333333335,2.1514618004482164,8.0,0.0,0.0
2022-07-25,1,69.52267857142857,2.9915534732794153,57.0,74.05,2671.809523809524,1682.1822046049563,6.199821428571428,19.1,0.9655927579365079,0.7916666666666666,0,48,42,56,28,0.04302989376633197,17.049999999999997,0.0,0.25,2022,7,3,30,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,2.0,2.0,2.0,1.0,3.0,3.0,1.5,0.7071067811865476,2.0,1.75,0.5000000000000009,2.0,2.25,1.5811388300841909,6.0,2.9166666666666665,2.234373344457959,8.0,-1.0,0.0
2022-08-01,7,67.37732142857142,7.274095822011255,16.34,76.77,2671.809523809524,1682.1822046049563,6.510178571428572,50.66,0.935796130952381,0.22694444444444445,5,48,42,56,28,0.10796059664857302,60.42999999999999,0.02976190476190476,0.25,2022,8,3,31,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,1.0,2.0,2.0,2.0,6.0,5.0,4.0,4.242640687119285,7.0,3.0,2.70801280154532,7.0,2.375,1.9226098333849682,7.0,3.0833333333333335,2.4664414311581244,8.0,6.0,5.0
2022-08-08,3,68.53083333333333,5.694169558949562,30.72,75.98,2671.809523809524,1682.1822046049563,5.761904761904761,17.370000000000005,0.9518171296296296,0.42666666666666664,3,48,42,56,28,0.08308916267299968,45.260000000000005,0.017857142857142856,0.25,2022,8,3,32,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,7.0,1.0,2.0,2.0,2.0,1.0,5.0,2.8284271247461903,7.0,3.25,2.6299556396765835,7.0,2.5,1.927248223318864,7.0,3.25,2.3788843832962776,8.0,-4.0,1.0
2022-08-15,3,67.47654761904762,6.272883758242741,28.19,73.74,2671.809523809524,1682.1822046049563,5.611904761904762,33.81,0.9371742724867725,0.3915277777777778,4,48,42,56,28,0.09296391086363166,45.55,0.023809523809523808,0.25,2022,8,3,33,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,3.0,7.0,1.0,2.0,2.0,8.0,3.0,0.0,3.0,3.5,2.516611478423583,7.0,2.625,1.922609833384968,7.0,2.8333333333333335,1.8504708655481252,7.0,0.0,1.0
2022-08-22,0,68.40464285714286,4.378446788402347,38.33,74.58,2671.809523809524,1682.1822046049563,5.544880952380952,19.1,0.9500644841269842,0.5323611111111111,1,48,42,56,28,0.06400803520817076,36.25,0.005952380952380952,0.25,2022,8,3,34,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,3.0,3.0,7.0,1.0,1.0,3.0,1.5,2.1213203435596424,3.0,3.25,2.8722813232690143,7.0,2.5,2.0701966780270635,7.0,2.5833333333333335,2.020725942163691,7.0,-3.0,-1.0
2022-08-29,4,68.52392857142857,5.154724597057937,33.95,75.71,2671.809523809524,1682.1822046049563,5.925952380952381,32.05,0.9517212301587301,0.4715277777777778,2,48,42,56,28,0.07522517614682163,41.75999999999999,0.011904761904761904,0.25,2022,8,3,35,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,0.0,3.0,3.0,7.0,2.0,6.0,2.0,2.8284271247461903,4.0,2.5,1.7320508075688772,4.0,2.75,2.1213203435596433,7.0,2.4166666666666665,1.781640374554424,7.0,4.0,-3.0
2022-09-05,2,68.42119047619047,5.962348511441175,29.15,74.68,2671.809523809524,1682.1822046049563,6.0147619047619045,28.299999999999997,0.9502943121693121,0.4048611111111111,3,48,42,56,28,0.0871418411451929,45.53000000000001,0.017857142857142856,0.25,2022,9,3,36,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,4.0,0.0,3.0,3.0,2.0,2.0,3.0,1.4142135623730951,4.0,2.25,1.707825127659933,4.0,2.75,2.1213203435596433,7.0,2.4166666666666665,1.781640374554424,7.0,-2.0,-1.0
2022-09-12,4,68.29863095238095,4.7123355671809755,39.92,78.65,2671.809523809524,1682.1822046049563,5.248511904761905,17.0,0.9485920965608465,0.5544444444444445,1,48,42,56,28,0.06899604723360417,38.730000000000004,0.005952380952380952,0.25,2022,9,3,37,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,2.0,4.0,0.0,3.0,2.0,2.0,3.0,1.4142135623730951,4.0,2.5,1.9148542155126762,4.0,3.0,2.1380899352993956,7.0,2.5833333333333335,1.8319554050414575,7.0,2.0,1.0
2022-09-19,2,68.22696428571427,5.143510388099683,43.57,75.0,2671.809523809524,1682.1822046049563,5.243511904761905,17.439999999999998,0.9475967261904762,0.6051388888888889,5,48,42,56,28,0.07538823457775709,31.43,0.02976190476190476,0.25,2022,9,3,38,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,4.0,2.0,4.0,0.0,1.0,1.0,3.0,1.4142135623730951,4.0,3.0,1.1547005383792515,4.0,3.125,2.0310096011589907,7.0,2.6666666666666665,1.7752507291971902,7.0,-2.0,2.0
2022-09-26,3,67.69089285714286,7.648439144931539,14.73,74.46,2671.809523809524,1682.1822046049563,5.672083333333334,43.269999999999996,0.9401512896825397,0.20458333333333334,5,48,42,56,28,0.11299066716512461,59.72999999999999,0.02976190476190476,0.25,2022,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2.0,4.0,2.0,4.0,7.0,2.0,2.5,0.7071067811865476,3.0,2.75,0.957427107756338,4.0,2.625,1.3024701806293202,4.0,2.75,1.764549903980153,7.0,1.0,-1.0
2022-10-03,5,67.76565476190476,6.655671719352267,23.5,77.66,2671.809523809524,1682.1822046049563,5.318035714285714,22.86,0.9411896494708994,0.3263888888888889,6,48,42,56,28,0.09821600252719509,54.16,0.03571428571428571,0.25,2022,10,4,40,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.4142135623730951,5.0,3.5,1.2909944487358056,5.0,2.875,1.5526475085202978,5.0,3.0,1.858640754569171,7.0,2.0,3.0
