week_start,total_crashes,avg_speed,std_speed,min_speed,max_speed,avg_npmrds,std_npmrds,avg_speed_deviation,max_speed_deviation,avg_speed_ratio,min_speed_ratio,total_congestion_hours,total_weekend_hours,total_rush_hours,total_night_hours,total_peak_crash_hours,speed_variability,speed_range,pct_congested,pct_rush_hour,year,month,quarter,week_of_year,week_sin,week_cos,month_sin,month_cos,crashes_lag_1w,crashes_lag_2w,crashes_lag_3w,crashes_lag_4w,crashes_lag_8w,crashes_lag_12w,crashes_rolling_mean_2w,crashes_rolling_std_2w,crashes_rolling_max_2w,crashes_rolling_mean_4w,crashes_rolling_std_4w,crashes_rolling_max_4w,crashes_rolling_mean_8w,crashes_rolling_std_8w,crashes_rolling_max_8w,crashes_rolling_mean_12w,crashes_rolling_std_12w,crashes_rolling_max_12w,crash_change_1w,crash_change_4w
2021-01-04,1,62.7721052631579,4.504701774136458,35.26,71.58,3066.9684210526316,1887.3319536444774,4.44621052631579,24.67,0.8967443609022557,0.5037142857142857,1,47,24,31,16,0.07176279583505303,36.32,0.005952380952380952,0.14285714285714285,2021,1,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-01-11,5,59.90451219512195,6.85236355308547,17.07,76.22,3220.170731707317,1971.070126369048,5.087560975609756,35.89,0.8557787456445993,0.24385714285714286,7,45,42,52,28,0.11438810370019942,59.15,0.041666666666666664,0.25,2021,1,1,2,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8284271247461903,5.0,3.0,2.8284271247461903,5.0,3.0,2.8284271247461903,5.0,3.0,2.8284271247461903,5.0,4.0,0.0
2021-01-18,8,61.70273809523809,7.4204655262056125,15.46,83.0,3157.625,1988.4993489886149,5.553214285714286,45.54,0.8814676870748299,0.22085714285714286,8,48,42,56,28,0.1202615273693711,67.53999999999999,0.047619047619047616,0.25,2021,1,1,3,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,5.0,1.0,0.0,0.0,0.0,0.0,6.5,2.1213203435596424,8.0,4.666666666666667,3.511884584284246,8.0,4.666666666666667,3.511884584284246,8.0,4.666666666666667,3.511884584284246,8.0,3.0,0.0
2021-01-25,2,60.57053571428572,6.0929818525090225,28.96,83.0,3157.625,1988.4993489886149,4.6066071428571425,34.04,0.8652933673469388,0.4137142857142857,5,48,42,56,28,0.1005931643274533,54.04,0.02976190476190476,0.25,2021,1,1,4,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,8.0,5.0,1.0,0.0,0.0,0.0,5.0,4.242640687119285,8.0,4.0,3.1622776601683795,8.0,4.0,3.1622776601683795,8.0,4.0,3.1622776601683795,8.0,-6.0,0.0
2021-02-01,3,60.49572289156627,5.583273322112413,24.18,74.0,3187.5060240963853,1981.431401016242,4.849698795180723,34.82,0.8642246127366608,0.3454285714285714,6,47,42,54,28,0.09229203413471036,49.82,0.03571428571428571,0.25,2021,2,1,5,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,2.0,8.0,5.0,1.0,0.0,0.0,2.5,0.7071067811865476,3.0,4.5,2.6457513110645907,8.0,3.8,2.7748873851023217,8.0,3.8,2.7748873851023217,8.0,1.0,2.0
2021-02-08,4,60.974642857142854,7.300923893045624,17.66,89.0,3157.625,1988.4993489886149,4.874880952380953,25.0,0.8710663265306122,0.2522857142857143,7,48,42,56,28,0.11973705053346384,71.34,0.041666666666666664,0.25,2021,2,1,6,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,3.0,2.0,8.0,5.0,0.0,0.0,3.5,0.7071067811865476,4.0,4.25,2.6299556396765835,8.0,3.8333333333333335,2.48327740429189,8.0,3.8333333333333335,2.48327740429189,8.0,1.0,-1.0
2021-02-15,3,54.82787878787879,8.597868481445998,27.15,69.99,3204.927272727273,1974.6882821730783,7.792727272727272,33.67,0.7832554112554112,0.38785714285714284,31,47,42,53,28,0.15681563233022236,42.839999999999996,0.18452380952380953,0.25,2021,2,1,7,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,4.0,3.0,2.0,8.0,0.0,0.0,3.5,0.7071067811865476,4.0,3.0,0.816496580927726,4.0,3.7142857142857144,2.2886885410853175,8.0,3.7142857142857144,2.2886885410853175,8.0,-1.0,-5.0
2021-02-22,3,51.10922619047619,7.712028399348892,29.69,66.9,3157.625,1988.4993489886149,9.578035714285713,31.83,0.7301318027210885,0.42414285714285715,53,48,42,56,28,0.15089307692915077,37.21000000000001,0.31547619047619047,0.25,2021,2,1,8,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,3.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,3.25,0.49999999999999994,4.0,3.625,2.1339098923270936,8.0,3.625,2.1339098923270936,8.0,0.0,1.0
2021-03-01,3,57.81470238095238,6.337100805374593,23.19,71.77,3157.625,1988.4993489886149,5.098392857142857,38.81,0.8259243197278912,0.3312857142857143,11,48,42,56,28,0.10961054099384956,48.58,0.06547619047619048,0.25,2021,3,1,9,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,3.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,3.25,0.49999999999999994,4.0,3.875,1.8850918886280927,8.0,3.5555555555555554,2.0069324297987157,8.0,0.0,0.0
2021-03-08,2,57.31428571428571,11.293555025565833,5.37,68.48,3157.625,1988.4993489886149,5.256666666666667,49.35,0.8187755102040817,0.07671428571428572,14,48,42,56,28,0.1970460747232324,63.11000000000001,0.08333333333333333,0.25,2021,3,1,10,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,3.0,3.0,3.0,4.0,5.0,0.0,2.5,0.7071067811865476,3.0,2.75,0.49999999999999994,3.0,3.5,1.927248223318863,8.0,3.4,1.9550504398153572,8.0,-1.0,-2.0
2021-03-15,2,58.9054491017964,8.530521015923743,8.94,71.16,3173.22754491018,1984.1384846387755,5.063053892215569,57.06,0.8415064157399487,0.1277142857142857,14,47,42,55,28,0.14481717983648465,62.22,0.08333333333333333,0.25,2021,3,1,11,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,2.0,3.0,3.0,3.0,8.0,0.0,2.0,0.0,2.0,2.5,0.5773502691896257,3.0,2.75,0.7071067811865471,4.0,3.272727272727273,1.9021518914592015,8.0,0.0,-1.0
2021-03-22,5,59.193869047619046,6.084807519192622,29.48,82.32,3157.625,1988.4993489886149,4.15577380952381,25.36,0.8456267006802721,0.42114285714285715,6,48,42,56,28,0.10279455654938932,52.83999999999999,0.03571428571428571,0.25,2021,3,1,12,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,2.0,2.0,3.0,3.0,2.0,0.0,3.5,2.1213203435596424,5.0,3.0,1.4142135623730951,5.0,3.125,0.9910312089651148,5.0,3.4166666666666665,1.880924981991251,8.0,3.0,2.0
2021-03-29,8,58.00583333333333,8.140113022554424,10.42,70.16,3157.625,1988.4993489886149,4.52202380952381,36.58,0.828654761904762,0.14885714285714285,11,48,42,56,28,0.1403326623337496,59.739999999999995,0.06547619047619048,0.25,2021,3,1,13,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,5.0,2.0,2.0,3.0,3.0,1.0,6.5,2.1213203435596424,8.0,4.25,2.8722813232690143,8.0,3.75,1.9820624179302297,8.0,4.0,2.1320071635561044,8.0,3.0,5.0
2021-04-05,4,60.46035928143712,5.957610187587612,32.96,73.75,3174.1556886227545,1982.867839060713,5.168982035928144,28.42,0.8637194183062445,0.47085714285714286,6,48,42,55,28,0.09853745922771502,40.79,0.03571428571428571,0.25,2021,4,2,14,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,8.0,5.0,2.0,2.0,4.0,5.0,6.0,2.8284271247461903,8.0,4.75,2.5,8.0,3.75,1.9820624179302297,8.0,3.9166666666666665,2.108783937953269,8.0,-4.0,2.0
2021-04-12,8,59.96672619047619,5.675028871384399,32.82,74.94,3157.625,1988.4993489886149,4.167083333333333,26.18,0.8566675170068027,0.46885714285714286,9,48,42,56,28,0.09463629635805759,42.12,0.05357142857142857,0.25,2021,4,2,15,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,4.0,8.0,5.0,2.0,3.0,8.0,6.0,2.8284271247461903,8.0,6.25,2.0615528128088303,8.0,4.375,2.445841952609133,8.0,3.9166666666666665,2.108783937953269,8.0,4.0,6.0
2021-04-19,6,60.15077380952381,6.257471127110002,23.99,84.0,3157.625,1988.4993489886149,3.8429166666666665,21.0,0.859296768707483,0.3427142857142857,5,48,42,56,28,0.1040297693746251,60.010000000000005,0.02976190476190476,0.25,2021,4,2,16,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,8.0,4.0,8.0,5.0,3.0,2.0,7.0,1.4142135623730951,8.0,6.5,1.9148542155126762,8.0,4.75,2.434865792722759,8.0,4.25,2.0943647333651407,8.0,-2.0,1.0
