week_start,total_crashes,avg_speed,std_speed,min_speed,max_speed,avg_npmrds,std_npmrds,avg_speed_deviation,max_speed_deviation,avg_speed_ratio,min_speed_ratio,total_congestion_hours,total_weekend_hours,total_rush_hours,total_night_hours,total_peak_crash_hours,speed_variability,speed_range,pct_congested,pct_rush_hour,year,month,quarter,week_of_year,week_sin,week_cos,month_sin,month_cos,crashes_lag_1w,crashes_lag_2w,crashes_lag_3w,crashes_lag_4w,crashes_lag_8w,crashes_lag_12w,crashes_rolling_mean_2w,crashes_rolling_std_2w,crashes_rolling_max_2w,crashes_rolling_mean_4w,crashes_rolling_std_4w,crashes_rolling_max_4w,crashes_rolling_mean_8w,crashes_rolling_std_8w,crashes_rolling_max_8w,crashes_rolling_mean_12w,crashes_rolling_std_12w,crashes_rolling_max_12w,crash_change_1w,crash_change_4w
2021-01-04,2,68.66208333333334,3.794998624690586,55.28,73.85,2975.71875,1857.206497053402,4.877083333333333,22.849999999999994,0.9405764840182648,0.7572602739726028,0,48,24,32,16,0.055270659444850115,18.569999999999993,0.0,0.14285714285714285,2021,1,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
2021-01-11,7,66.17244047619047,8.256981839524176,19.42,74.96,3091.625,1946.7539409070491,5.029464285714286,44.58,0.906471787345075,0.266027397260274,7,48,42,56,28,0.12477976904139003,55.53999999999999,0.041666666666666664,0.25,2021,1,1,2,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5355339059327378,7.0,4.5,3.5355339059327378,7.0,4.5,3.5355339059327378,7.0,4.5,3.5355339059327378,7.0,5.0,0.0
2021-01-18,1,67.63309523809524,5.043318928169684,30.65,73.79,3091.625,1946.7539409070491,5.267142857142857,28.35,0.9264807566862362,0.4198630136986301,3,48,42,56,28,0.07456880260196887,43.14000000000001,0.017857142857142856,0.25,2021,1,1,3,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,7.0,2.0,0.0,0.0,0.0,0.0,4.0,4.242640687119285,7.0,3.3333333333333335,3.214550253664318,7.0,3.3333333333333335,3.214550253664318,7.0,3.3333333333333335,3.214550253664318,7.0,-6.0,0.0
2021-01-25,3,66.98958333333333,5.537824358693993,33.57,73.5,3091.625,1946.7539409070491,4.579226190476191,24.43,0.9176655251141552,0.45986301369863014,4,48,42,56,28,0.08266694735416318,39.93,0.023809523809523808,0.25,2021,1,1,4,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,1.0,7.0,2.0,0.0,0.0,0.0,2.0,1.4142135623730951,3.0,3.25,2.629955639676583,7.0,3.25,2.629955639676583,7.0,3.25,2.629955639676583,7.0,2.0,0.0
2021-02-01,4,67.0239880952381,4.804817584863086,41.24,75.18,3091.625,1946.7539409070491,4.205059523809524,16.92,0.9181368232224397,0.5649315068493151,3,48,42,56,28,0.07168802874033181,33.940000000000005,0.017857142857142856,0.25,2021,2,1,5,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,3.0,1.0,7.0,2.0,0.0,0.0,3.5,0.7071067811865476,4.0,3.75,2.5,7.0,3.4,2.3021728866442674,7.0,3.4,2.3021728866442674,7.0,1.0,2.0
2021-02-08,3,66.68577380952381,7.768974261398991,20.01,73.45,3091.625,1946.7539409070491,4.920178571428571,40.94,0.9135037508153946,0.2741095890410959,10,48,42,56,28,0.11650122383808127,53.44,0.05952380952380952,0.25,2021,2,1,6,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,4.0,3.0,1.0,7.0,0.0,0.0,3.5,0.7071067811865476,4.0,2.75,1.2583057392117913,4.0,3.3333333333333335,2.065591117977289,7.0,3.3333333333333335,2.065591117977289,7.0,-1.0,-4.0
2021-02-15,2,61.1227380952381,9.398897992632195,28.58,70.88,3091.625,1946.7539409070491,7.319404761904762,36.42,0.8372977821265493,0.39150684931506846,23,48,42,56,28,0.15377089256026696,42.3,0.13690476190476192,0.25,2021,2,1,7,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,3.0,4.0,3.0,1.0,0.0,0.0,2.5,0.7071067811865476,3.0,3.0,0.8164965809277254,4.0,3.142857142857143,1.9518001458970662,7.0,3.142857142857143,1.9518001458970662,7.0,-1.0,1.0
2021-02-22,0,58.233928571428564,8.807042570872865,29.36,70.92,3091.625,1946.7539409070491,8.174761904761905,29.159999999999997,0.797725048923679,0.4021917808219178,29,48,42,56,28,0.15123559043539925,41.56,0.17261904761904762,0.25,2021,2,1,8,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,2.0,3.0,4.0,3.0,0.0,0.0,1.0,1.4142135623730951,2.0,2.25,1.7078251276599328,4.0,2.75,2.1213203435596424,7.0,2.75,2.1213203435596424,7.0,-2.0,-3.0
2021-03-01,4,64.19047619047619,6.800500493163245,24.4,74.36,3091.625,1946.7539409070491,4.315833333333334,42.6,0.8793215916503588,0.3342465753424657,10,48,42,56,28,0.10594251510120782,49.96,0.05952380952380952,0.25,2021,3,1,9,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0.0,2.0,3.0,4.0,2.0,0.0,2.0,2.8284271247461903,4.0,2.25,1.7078251276599328,4.0,3.0,2.1380899352993947,7.0,2.888888888888889,2.0275875100994063,7.0,4.0,0.0
2021-03-08,10,64.95154761904762,8.672962459855002,25.1,73.21,3091.625,1946.7539409070491,4.050714285714285,34.84,0.8897472276581866,0.3438356164383562,12,48,42,56,28,0.1335297275859148,48.10999999999999,0.07142857142857142,0.25,2021,3,1,10,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,4.0,0.0,2.0,3.0,7.0,0.0,7.0,4.242640687119285,10.0,4.0,4.320493798938574,10.0,3.375,3.0207614933986426,10.0,3.6,2.9514591494904874,10.0,6.0,7.0
